SiteCode,Site.Name,Site.Latitude,Site.Longitude,Country,surveys,Start,Latest,Times,X10,Latitude,Longitude
NWS123,Kendrew 2,-20.4787,116.5332,Australia,2,2013,2013,1,NA,-20.48,116.53
NWS124,Goodwyn N,-20.53126,116.53544,Australia,2,2013,2013,1,NA,-20.53,116.54
NWS125,Goodwyn South Bay,-20.54011,116.54071,Australia,2,2013,2013,1,NA,-20.54,116.54
NWS126,Enderby SW Bay,-20.61514,116.47628,Australia,2,2013,2013,1,NA,-20.62,116.48
NWS127,Montebellos East Rock,-20.4513,115.6051,Australia,2,2013,2013,1,NA,-20.45,115.61
NWS128,Trimouille Island SE,-20.40579,115.58393,Australia,2,2013,2013,1,NA,-20.41,115.58
NWS129,Trimouille Island NE,-20.38763,115.5655,Australia,2,2013,2013,1,NA,-20.39,115.57
NWS13,Golden Sleeper Corner,-11.9834,123.3271,Australia,5,2013,2019,2,NA,-11.98,123.33
NWS130,Montebellos Central Lagoon,-20.3945,115.542,Australia,2,2013,2013,1,NA,-20.39,115.54
NWS131,North West Island,-20.3686,115.5257,Australia,2,2013,2013,1,NA,-20.37,115.53
NWS133,North West Island NW,-20.36597,115.50866,Australia,2,2013,2013,1,NA,-20.37,115.51
NWS134,Jonquil Island,-20.4007,115.5001,Australia,2,2013,2013,1,NA,-20.4,115.5
NWS135,Geneva Bay North,-20.45987,115.55078,Australia,2,2013,2013,1,NA,-20.46,115.55
NWS136,Stephenson Channel,-20.4659,115.5468,Australia,2,2013,2013,1,NA,-20.47,115.55
NWS137,Montebellos SE,-20.5066,115.5647,Australia,2,2013,2013,1,NA,-20.51,115.56
NWS138,Montebellos South,-20.5085,115.5433,Australia,2,2013,2013,1,NA,-20.51,115.54
NWS139,West Reef,-20.4527,115.4784,Australia,2,2013,2013,1,NA,-20.45,115.48
NWS14,Surge Crest East,-12.217,123.0039,Australia,2,2013,2019,2,NA,-12.22,123
NWS140,South West Reef,-20.5097,115.4773,Australia,2,2013,2013,1,NA,-20.51,115.48
NWS141,Varanus North bommie,-20.55596,115.5725,Australia,2,2013,2013,1,NA,-20.56,115.57
NWS142,Varanus Island north,-20.555,115.5731,Australia,2,2013,2013,1,NA,-20.55,115.57
NWS143,Varanus Port limit,-20.57663,115.5774,Australia,2,2013,2013,1,NA,-20.58,115.58
NWS144,Varanus Island,-20.629,115.5832,Australia,2,2013,2013,1,NA,-20.63,115.58
NWS145,North Cormorant Island,-20.7348,115.4946,Australia,2,2013,2013,1,NA,-20.73,115.49
NWS146,Barrow Port South,-20.80068,115.504,Australia,2,2013,2013,1,NA,-20.8,115.5
NWS147,Barrow Island Port Central,-20.7837,115.5001,Australia,2,2013,2013,1,NA,-20.78,115.5
NWS148,Barrow Island East,-20.7848,115.5251,Australia,2,2013,2013,1,NA,-20.78,115.53
NWS149,Barrow NE bommie,-20.7556,115.5745,Australia,2,2013,2013,1,NA,-20.76,115.57
NWS15,Surge Crest West,-12.2159,123.00575,Australia,2,2013,2018,2,NA,-12.22,123.01
NWS150,Barrow south reef,-20.8999,115.4508,Australia,2,2013,2013,1,NA,-20.9,115.45
NWS152,Barrow south shelf,-20.951,115.4629,Australia,2,2013,2013,1,NA,-20.95,115.46
NWS153,Barrow Island deep south,-20.9946,115.4799,Australia,2,2013,2013,1,NA,-20.99,115.48
NWS154,Barrow Shelf,-21.0778,115.5132,Australia,2,2013,2013,1,NA,-21.08,115.51
NWS155,Airlie island,-21.31958,115.17213,Australia,2,2013,2013,1,NA,-21.32,115.17
NWS157,North Muiron Island NE,-21.63678,114.39077,Australia,8,2013,2016,3,NA,-21.64,114.39
NWS158,North Muiron Island East,-21.65079,114.37691,Australia,8,2013,2016,3,NA,-21.65,114.38
NWS159,South Muiron Island NE Channel,-21.67022,114.35251,Australia,5,2013,2016,2,NA,-21.67,114.35
NWS16,Guardian Reef,-12.23963,122.98389,Australia,2,2013,2018,2,NA,-12.24,122.98
NWS160,Bundegi Sponge Garden,-21.94178,114.16068,Australia,2,2013,2013,1,NA,-21.94,114.16
NWS161,Ridge Garden,-22.01948,114.12743,Australia,2,2013,2013,1,NA,-22.02,114.13
NWS162,Seawhip 1,-22.02105,114.125,Australia,2,2013,2013,1,NA,-22.02,114.12
NWS163,Berthier Island,-14.49741,124.9959,Australia,2,2018,2018,1,NA,-14.5,125
NWS164,White Island bommie,-15.0667,124.3332,Australia,2,2018,2018,1,NA,-15.07,124.33
NWS165,Brue Reef North East,-15.92443,123.0474,Australia,2,2018,2018,1,NA,-15.92,123.05
NWS166,Brue Reef,-15.92278,123.0419,Australia,1,2018,2018,1,NA,-15.92,123.04
NWS167,Frost Shoal,-15.7837,123.3568,Australia,1,2018,2018,1,NA,-15.78,123.36
NWS168,Churchill Reef South East,-15.51735,123.2343,Australia,2,2018,2018,1,NA,-15.52,123.23
NWS169,Chruchill Reef South West,-15.51897,123.2672,Australia,2,2018,2018,1,NA,-15.52,123.27
NWS17,Turtle Patch,-12.24179,122.9906,Australia,2,2013,2018,2,NA,-12.24,122.99
NWS170,Churchill Reef North West,-15.45017,123.2447,Australia,1,2018,2018,1,NA,-15.45,123.24
NWS171,Churchill Reef North,-15.44617,123.252,Australia,2,2018,2018,1,NA,-15.45,123.25
NWS172,Scott Outside anchorage,-14.07044,121.9736,Australia,2,2018,2018,1,NA,-14.07,121.97
NWS173,Shawrie's Folly,-14.12994,121.9698,Australia,2,2018,2018,1,NA,-14.13,121.97
NWS174,North Scott Lagoon,-13.92629,121.9026,Australia,2,2018,2018,1,NA,-13.93,121.9
NWS175,North Reef bommies,-13.91925,121.9121,Australia,2,2018,2018,1,NA,-13.92,121.91
NWS176,Shackle Reef,-13.62454,122.0058,Indonesia,2,2018,2018,1,NA,-13.62,122.01
NWS177,Seringapatam channel north,-13.6323,122.0221,Australia,2,2018,2018,1,NA,-13.63,122.02
NWS178,Ashmore Central Lagoon Entrance,-12.19673,123.0409,Indonesia,2,2018,2018,1,NA,-12.2,123.04
NWS179,Not Much Reef,-12.20716,123.0429,Indonesia,2,2018,2018,1,NA,-12.21,123.04
NWS180,Grubfish Reef,-12.21192,123.0505,Indonesia,2,2018,2018,1,NA,-12.21,123.05
NWS181,Ashmore East Lagoon,-12.18941,123.0767,Indonesia,2,2018,2018,1,NA,-12.19,123.08
NWS182,Ashmore Outer North,-12.17455,123.0594,Indonesia,2,2018,2018,1,NA,-12.17,123.06
NWS183,Ashmore Inner North,-12.17552,123.0664,Indonesia,2,2018,2018,1,NA,-12.18,123.07
NWS185,Northwest Ashmore,-12.18477,123.1112,Indonesia,2,2018,2018,1,NA,-12.18,123.11
NWS186,Cartier North,-12.52576,123.5753,Indonesia,2,2019,2019,1,NA,-12.53,123.58
NWS189,Cartier Garden,-12.52527,123.5721,Indonesia,2,2019,2019,1,NA,-12.53,123.57
NWS190,Nuclear Bommie,-12.52495,123.5689,Indonesia,2,2019,2019,1,NA,-12.52,123.57
NWS191,Unexploded Bommie,-12.5245,123.5648,Indonesia,2,2019,2019,1,NA,-12.52,123.56
NWS194,Browse Ledge,-14.10193,123.5508,Australia,2,2019,2019,1,NA,-14.1,123.55
NWS195,Browse Fats,-14.10958,123.5566,Australia,2,2019,2019,1,NA,-14.11,123.56
NWS197,Groper Reef,-14.05661,125.3559,Australia,2,2019,2019,1,NA,-14.06,125.36
NWS199,Cassini Point,-13.94304,125.6415,Australia,2,2019,2019,1,NA,-13.94,125.64
NWS2,Barracouta Shoal,-12.5583,124.0382,Australia,1,2013,2013,1,NA,-12.56,124.04
NWS20,Flat's Edge,-12.24414,123.0018,Australia,2,2013,2018,2,NA,-12.24,123
NWS201,Lesueur Island South,-13.82453,127.2726,Australia,2,2019,2019,1,NA,-13.82,127.27
NWS23,Kuhlii Bommie,-12.23384,122.99,Australia,2,2013,2018,2,NA,-12.23,122.99
NWS26,Seringapatam North,-13.62389,121.9947,Australia,2,2013,2018,2,NA,-13.62,121.99
NWS27,Election Day Reef,-14.07039,121.9613,Australia,2,2013,2018,2,NA,-14.07,121.96
NWS28,Consolation Bommie,-14.1327,121.94218,Australia,1,2013,2018,2,NA,-14.13,121.94
NWS29,Moray Bommie,-14.12668,121.94546,Australia,1,2013,2018,2,NA,-14.13,121.95
NWS3,Cardinal Shoal,-11.9719,123.3878,Australia,4,2013,2019,2,NA,-11.97,123.39
NWS30,Longnose Spur,-14.14184,121.9589,Australia,3,2013,2018,2,NA,-14.14,121.96
NWS32,Goby Heaven,-14.10934,121.9647,Australia,2,2013,2018,2,NA,-14.11,121.96
NWS33,NE Passage,-14.05597,121.95847,Australia,2,2013,2018,2,NA,-14.06,121.96
NWS34,Table Tip,-14.06257,121.9653,Australia,4,2013,2018,2,NA,-14.06,121.97
NWS35,Ian's Anchorage,-14.0717,121.9508,Australia,2,2013,2018,2,NA,-14.07,121.95
NWS36,Fungiid Fields,-14.0747,121.78767,Australia,2,2013,2018,2,NA,-14.07,121.79
NWS37,Stake Edge,-14.0453,121.7807,Australia,2,2013,2018,2,NA,-14.05,121.78
NWS38,Chaetodontoides,-14.06866,121.7765,Australia,2,2013,2018,2,NA,-14.07,121.78
NWS39,Odonus Dropoff,-14.0828,121.74816,Australia,2,2013,2018,2,NA,-14.08,121.75
NWS4,Titan Reef,-11.969,123.3794,Australia,4,2013,2019,2,NA,-11.97,123.38
NWS40,Stern Trawler Reef,-14.0785,121.742,Australia,5,2013,2018,2,NA,-14.08,121.74
NWS41,Dead West,-14.10823,121.72068,Australia,2,2013,2018,2,NA,-14.11,121.72
NWS5,Hibernia Lagoon SE,-11.97961,123.3807,Australia,2,2013,2019,2,NA,-11.98,123.38
NWS50,Imperieuse SE lagoon,-17.6101,118.97,Australia,4,2013,2018,2,NA,-17.61,118.97
NWS51,Imperieuse West Lagoon,-17.6089,118.9636,Australia,2,2013,2018,2,NA,-17.61,118.96
NWS53,Imperieuse SE reef top,-17.579,118.9687,Australia,2,2013,2018,2,NA,-17.58,118.97
NWS54,Imperieuse east lagoon,-17.5804,118.9369,Australia,4,2013,2018,2,NA,-17.58,118.94
NWS55,Imperieuse East,-17.56991,118.9719,Australia,2,2013,2018,2,NA,-17.57,118.97
NWS57,Imperieuse edge,-17.548,118.9737,Australia,3,2013,2018,2,NA,-17.55,118.97
NWS61,Imperieuse edge RS3-3,-17.5582,118.9724,Australia,4,2013,2018,2,NA,-17.56,118.97
NWS62,Imperieuse anchorage,-17.50713,118.96635,Australia,1,2013,2018,2,NA,-17.51,118.97
NWS63,Imperieuse north,-17.50218,118.96276,Australia,2,2013,2018,2,NA,-17.5,118.96
NWS64,Imperieuse north lagoon,-17.56045,118.9421,Australia,2,2013,2018,2,NA,-17.56,118.94
NWS65,Mermaid south M7,-17.1641,119.6277,Australia,2,2013,2013,1,NA,-17.16,119.63
NWS66,Mermaid anchorage dropoff 1.3,-17.0764,119.6539,Australia,6,2013,2018,2,NA,-17.08,119.65
NWS67,Mermaid anchorage bommie,-17.07374,119.6455,Australia,4,2013,2018,2,NA,-17.07,119.65
NWS68,Mermaid S channel entrance,-17.06263,119.64696000000001,Australia,2,2013,2018,2,NA,-17.06,119.65
NWS7,Big Fish Gulch,-11.9671,123.3586,Australia,4,2013,2019,2,NA,-11.97,123.36
NWS70,Mermaid SW bommie M11,-17.13371,119.6339,Australia,4,2013,2018,2,NA,-17.13,119.63
NWS71,Mermaid S bommie,-17.15365,119.6311,Australia,4,2013,2018,2,NA,-17.15,119.63
NWS73,Mermaid channel mid bank,-17.06644,119.64167,Australia,2,2013,2018,2,NA,-17.07,119.64
NWS75,Mermaid west lagoon,-17.08687,119.6148,Australia,4,2013,2018,2,NA,-17.09,119.61
NWS76,Mermaid central bommie,-17.11469,119.6347,Australia,2,2013,2018,2,NA,-17.11,119.63
NWS8,Hibernia Lagoon South,-11.97908,123.36079,Australia,1,2013,2019,2,NA,-11.98,123.36
NWS80,Mermaid Reef No Pygmy,-17.08181,119.65518,Australia,2,2013,2018,2,NA,-17.08,119.66
NWS81,Mermaid North M1,-17.02767,119.6179,Australia,2,2013,2018,2,NA,-17.03,119.62
NWS82,Mermaid west dropoff M4,-17.0762,119.5962,Australia,4,2013,2018,2,NA,-17.08,119.6
NWS83,Clerke North C1B,-17.24607,119.352,Australia,2,2013,2018,2,NA,-17.25,119.35
NWS86,Clerke anchorage dropoff 2.1,-17.2927,119.3781,Australia,4,2013,2018,2,NA,-17.29,119.38
NWS87,Clerke Anchorage Dropoff 2.2,-17.284300000000002,119.3769,Australia,4,2013,2018,2,NA,-17.28,119.38
NWS89,Blue lagoon,-17.25302,119.36037,Australia,1,2013,2018,2,NA,-17.25,119.36
NWS9,Spur and Groove Reef,-11.9706,123.3369,Australia,2,2013,2019,2,NA,-11.97,123.34
NWS90,Clerke Reef Snorkelling Paradise,-17.28632,119.3724,Australia,4,2013,2018,2,NA,-17.29,119.37
NWS91,Clerke NE C14,-17.28312,119.373,Australia,2,2013,2018,2,NA,-17.28,119.37
NWS93,Clerke west lagoon C26,-17.29772,119.3423,Australia,4,2013,2018,2,NA,-17.3,119.34
NWS95,Clerke lagoon bommie C13,-17.31065,119.3675,Australia,4,2013,2018,2,NA,-17.31,119.37
NWS96,South Lagoon bommie C21,-17.31882,119.3605,Australia,4,2013,2018,2,NA,-17.32,119.36
NWS97,Clerke south lagoon C25,-17.3155,119.3675,Australia,4,2013,2018,2,NA,-17.32,119.37
NWS99,Clerke lagoon NW bommie C29,-17.2909,119.35929,Australia,2,2013,2018,2,NA,-17.29,119.36
NZ1,Poor Knights Middle Arch,-35.45753,174.73282,New Zealand,2,2008,2009,2,NA,-35.46,174.73
NZ10,The Canyons,-35.46929,174.73308,New Zealand,1,2009,2009,1,NA,-35.47,174.73
NZ12,Leigh,-36.26817,174.79579,New Zealand,2,2011,2011,1,NA,-36.27,174.8
NZ13,"Breaksea Sound,Sunday Cove, 'Shaggery'",-45.35683,166.43857,New Zealand,1,2013,2013,1,NA,-45.36,166.44
NZ2,NZ Poor Knights South Harbour,-35.48828,174.73844,New Zealand,2,2008,2012,2,NA,-35.49,174.74
NZ4,The Gardens,-35.4794,174.7376,New Zealand,4,2009,2012,2,NA,-35.48,174.74
NZ5,Crystal Cave,-35.484883,174.73365,New Zealand,1,2009,2009,1,NA,-35.48,174.73
NZ8,Northern Arch South Bay,-35.44901,174.73225,New Zealand,1,2009,2009,1,NA,-35.45,174.73
OS1,Flinders Shoal East,-9.52704,129.1726,Australia,1,2015,2015,1,NA,-9.53,129.17
OS3,Evans Shoal,-9.88632,129.54748,Australia,2,2015,2015,1,NA,-9.89,129.55
OS4,Blackwood Shoal,-9.88453,129.41618,Australia,2,2015,2015,1,NA,-9.88,129.42
OS5,Moss Shoal Central,-11.13576,129.91309,Australia,2,2015,2015,1,NA,-11.14,129.91
OS6,Moss Shoal West,-11.13407,129.91252,Australia,2,2015,2015,1,NA,-11.13,129.91
OS7,Marie Shoal,-10.89127,130.0992,Australia,2,2015,2015,1,NA,-10.89,130.1
OS8,Marie Shoal South,-10.91023,130.09902,Australia,2,2015,2015,1,NA,-10.91,130.1
OTW18,Salmon Hole,-37.487888,140.005886,Australia,1,2009,2009,1,NA,-37.49,140.01
PAC10,"Avatiu W, Rarotonga",-21.19587,-159.7935,Cook Islands,2,2012,2012,1,NA,-21.2,-159.79
PAC100,Pitokuku Island,-36.25542,175.4917,New Zealand,2,2012,2012,1,NA,-36.26,175.49
PAC102,Waikaro Point,-36.11042,175.44026,New Zealand,2,2012,2012,1,NA,-36.11,175.44
PAC104,East of Waikaro Pt,-36.10582,175.42798,New Zealand,2,2012,2012,1,NA,-36.11,175.43
PAC106,Rangiwhakaea Bay south,-36.08871,175.41525,New Zealand,3,2012,2012,1,NA,-36.09,175.42
PAC107,Taranga Pinnacles,-35.95435,174.70275,New Zealand,2,2012,2012,1,NA,-35.95,174.7
PAC108,Lady Alice Island,-35.88534,174.72523,New Zealand,2,2012,2012,1,NA,-35.89,174.73
PAC109,Taronga 8m Pinnacle,-35.96277,174.69888,New Zealand,2,2012,2012,1,NA,-35.96,174.7
PAC11,"Big Passage middle mooring, Palmerston",-18.0483,-163.19341,Cook Islands,4,2012,2012,1,NA,-18.05,-163.19
PAC110,Comet Rocks,-36.36057,174.82628,New Zealand,1,2012,2012,1,NA,-36.36,174.83
PAC111,East Anchor Bay,-36.36647,174.84309,New Zealand,2,2012,2012,1,NA,-36.37,174.84
PAC112,North East Bay,-36.36258,174.85864,New Zealand,2,2012,2012,1,NA,-36.36,174.86
PAC113,Bostaquet Bay west headland,-36.44544,174.85701,New Zealand,2,2012,2012,1,NA,-36.45,174.86
PAC120,Pokohinu North Face,-35.89973,175.11739,New Zealand,1,2012,2012,1,NA,-35.9,175.12
PAC121,The Canyon,-35.90315,175.1134,New Zealand,1,2012,2012,1,NA,-35.9,175.11
PAC122,Lighthouse Reef,-35.90903,175.11739,New Zealand,4,2012,2012,1,NA,-35.91,175.12
PAC123,Cape Rodney south,-36.28157,174.82162,New Zealand,2,2012,2012,1,NA,-36.28,174.82
PAC124,West of Kemp's Bay,-36.25787,174.7504,New Zealand,2,2012,2012,1,NA,-36.26,174.75
PAC125,One spot reef,-36.27372,174.8172,New Zealand,3,2012,2012,1,NA,-36.27,174.82
PAC126,Martin's Rock,-36.26729,174.78468,New Zealand,3,2012,2012,1,NA,-36.27,174.78
PAC127,Alphabet Bay,-36.26722,174.79429,New Zealand,3,2012,2012,1,NA,-36.27,174.79
PAC128,Mathesen Island,-36.30569,174.80013,New Zealand,3,2012,2012,1,NA,-36.31,174.8
PAC13,North Palmerston,-17.99609,-163.17459,Cook Islands,2,2012,2012,1,NA,-18,-163.17
PAC131,Cuvier west point,-36.43465,175.7599,New Zealand,4,2012,2012,1,NA,-36.43,175.76
PAC132,Cuvier North point,-36.42624,175.76721,New Zealand,3,2012,2012,1,NA,-36.43,175.77
PAC133,Kawhiti Island (east bay),-36.63963,175.88904,New Zealand,2,2012,2012,1,NA,-36.64,175.89
PAC134,Kawhiti Rock Pinnacles,-36.63363,175.89355,New Zealand,3,2012,2012,1,NA,-36.63,175.89
PAC136,Von Luckner's Cove,-36.62029,175.94119,New Zealand,2,2012,2012,1,NA,-36.62,175.94
PAC137,Red Mercury SE point,-36.63058,175.94797,New Zealand,4,2012,2012,1,NA,-36.63,175.95
PAC138,Lunch Bay,-36.63047,175.93364,New Zealand,4,2012,2012,1,NA,-36.63,175.93
PAC139,Crater Bay,-37.28588,176.27328,New Zealand,2,2012,2012,1,NA,-37.29,176.27
PAC14,South Manta Reef,-13.25131,-163.1132,Cook Islands,2,2012,2012,1,NA,-13.25,-163.11
PAC140,Crater Bay North Point,-37.28242,176.27655,New Zealand,2,2012,2012,1,NA,-37.28,176.28
PAC142,Turanganui Bay,-37.27255,176.27847,New Zealand,2,2012,2012,1,NA,-37.27,176.28
PAC143,Tuhua Reef,-37.30528,176.28799,New Zealand,1,2012,2012,1,NA,-37.31,176.29
PAC145,Ruakikeno Point,-37.30475,176.26796,New Zealand,2,2012,2012,1,NA,-37.3,176.27
PAC146,Big Volkner Rock,-37.47694,177.13533,New Zealand,3,2012,2012,1,NA,-37.48,177.14
PAC147,Diadema Rock,-37.47833,177.12904,New Zealand,2,2012,2012,1,NA,-37.48,177.13
PAC149,Black Rock,-37.51932,177.16718,New Zealand,3,2012,2012,1,NA,-37.52,177.17
PAC15,North Manta Reef,-13.25559,-163.1111,Cook Islands,2,2012,2012,1,NA,-13.26,-163.11
PAC150,Homestead Reef,-37.52585,177.17495,New Zealand,1,2012,2012,1,NA,-37.53,177.17
PAC151,Club Rocks,-37.5372,177.18272,New Zealand,3,2012,2012,1,NA,-37.54,177.18
PAC152,Anchor Bay,-36.97752,176.07816,New Zealand,2,2012,2012,1,NA,-36.98,176.08
PAC154,Nudibranch Wall,-36.95767,176.05798,New Zealand,3,2012,2012,1,NA,-36.96,176.06
PAC155,Ruamahuaiti Island NE,-36.97078,176.08414,New Zealand,4,2012,2012,1,NA,-36.97,176.08
PAC156,Ugly Point,-36.95059,176.0787,New Zealand,3,2012,2012,1,NA,-36.95,176.08
PAC157,Passage Rock,-36.85658,175.12931,New Zealand,2,2012,2012,1,NA,-36.86,175.13
PAC158,Te Matuku East Pt,-36.84864,175.14354,New Zealand,1,2012,2012,1,NA,-36.85,175.14
PAC159,"Tower Rock, Cathedral Cove",-36.81414,175.78822,New Zealand,3,2012,2012,1,NA,-36.81,175.79
PAC16,Suwarrow E Reef,-13.25158,-163.09743,Cook Islands,2,2012,2012,1,NA,-13.25,-163.1
PAC160,Hahei I,-36.82129,175.7822,New Zealand,3,2012,2012,1,NA,-36.82,175.78
PAC161,Mahurangi Islet,-36.82609,175.81898,New Zealand,2,2012,2012,1,NA,-36.83,175.82
PAC163,Kingfish Rock,-36.82312,175.81224,New Zealand,2,2012,2012,1,NA,-36.82,175.81
PAC164,South Sunk Rock,-36.81777,175.81898,New Zealand,3,2012,2012,1,NA,-36.82,175.82
PAC165,Two Fathom Reef,-37.25845,176.26906,New Zealand,3,2012,2012,1,NA,-37.26,176.27
PAC166,"Mayor I, North Rock",-37.26556,176.27007,New Zealand,2,2012,2012,1,NA,-37.27,176.27
PAC167,"Motuneke, Mayor I",-37.26878,176.24698,New Zealand,2,2012,2012,1,NA,-37.27,176.25
PAC168,"Opoupoto Bay, Mayor I",-37.27266,176.2412,New Zealand,2,2012,2012,1,NA,-37.27,176.24
PAC169,Panetiki Point,-36.29041,174.81665,New Zealand,2,2012,2012,1,NA,-36.29,174.82
PAC170,Ti Point,-36.32167,174.79937,New Zealand,2,2012,2012,1,NA,-36.32,174.8
PAC171,Tawharanui East,-36.36535,174.8567,New Zealand,2,2012,2012,1,NA,-36.37,174.86
PAC172,Tawharanui outside W,-36.34748,174.80226,New Zealand,1,2012,2012,1,NA,-36.35,174.8
PAC18,Suwarrow South Reef,-13.25593,-163.09905,Cook Islands,2,2012,2012,1,NA,-13.26,-163.1
PAC19,Suwarrow SE Channel Reef,-13.25037,-163.09197,Cook Islands,2,2012,2012,1,NA,-13.25,-163.09
PAC2,Moorea Mooring Bommie,-17.49221,-149.85392,French Polynesia,2,2012,2012,1,NA,-17.49,-149.85
PAC21,Perfect Reef,-13.30521,-163.12854,Cook Islands,2,2012,2012,1,NA,-13.31,-163.13
PAC22,Brushwood Is,-13.22792,-163.13067,Cook Islands,2,2012,2012,1,NA,-13.23,-163.13
PAC23,West Reef anchorage,-13.25201,-163.11956,Cook Islands,2,2012,2012,1,NA,-13.25,-163.12
PAC24,"North Bommy, Brushwood I",-13.23017,-163.13503,Cook Islands,2,2012,2012,1,NA,-13.23,-163.14
PAC25,Turtle Island offshore,-13.20604,-163.1329,Cook Islands,2,2012,2012,1,NA,-13.21,-163.13
PAC26,Ofu Harbour entrance S,-14.1637,-169.68516,American Samoa,2,2012,2012,1,NA,-14.16,-169.69
PAC28,Foisia Island W,-14.16807,-169.68574,American Samoa,2,2012,2012,1,NA,-14.17,-169.69
PAC29,Ofu Harbour entrance N,-14.15962,-169.68162,American Samoa,2,2012,2012,1,NA,-14.16,-169.68
PAC3,Iles de Maria West Pt,-21.8089,-154.727123,French Polynesia,1,2012,2012,1,NA,-21.81,-154.73
PAC30,Ofu National Park,-14.17817,-169.65513,American Samoa,2,2012,2012,1,NA,-14.18,-169.66
PAC34,Rose Atoll entrance,-14.5348,-168.16045,American Samoa,2,2012,2012,1,NA,-14.53,-168.16
PAC35,Rose Atoll bommie 1 wreck,-14.54903,-168.16197,American Samoa,2,2012,2012,1,NA,-14.55,-168.16
PAC37,Rose Atoll bommie 3,-14.54343,-168.16185,American Samoa,2,2012,2012,1,NA,-14.54,-168.16
PAC38,Rose Atoll entrance bommie,-14.53794,-168.15357,American Samoa,2,2012,2012,1,NA,-14.54,-168.15
PAC4,Iles de Maria Channel Entrance,-21.79699,-154.7145,French Polynesia,1,2012,2012,1,NA,-21.8,-154.71
PAC42,Pago Pago Harbour east,-14.28339,-170.66541,American Samoa,2,2012,2012,1,NA,-14.28,-170.67
PAC44,Apia Habour Entrance East,-13.81993,-171.76126,Samoa,2,2012,2012,1,NA,-13.82,-171.76
PAC46,Niuatoputapu passage west,-15.92787,-173.76078,Tonga,2,2012,2012,1,NA,-15.93,-173.76
PAC47,Niuatoputapu lagoon,-15.93318,-173.77358,Tonga,1,2012,2012,1,NA,-15.93,-173.77
PAC48,Niuatoputapu motu1,-15.93205,-173.77547,Tonga,2,2012,2012,1,NA,-15.93,-173.78
PAC5,Iles de Maria North of W Pt,-21.80433,-154.72078,French Polynesia,2,2012,2012,1,NA,-21.8,-154.72
PAC51,Fanuali,-18.03079,-174.33005,Tonga,2,2012,2012,1,NA,-18.03,-174.33
PAC52,Uonokuhahaki1,-19.96625,-174.49686,Tonga,2,2012,2012,1,NA,-19.97,-174.5
PAC53,Uonokuhahaki2,-19.9579,-174.49818,Tonga,2,2012,2012,1,NA,-19.96,-174.5
PAC54,Uonokuhahaki3,-19.96071,-174.48224,Tonga,1,2012,2012,1,NA,-19.96,-174.48
PAC55,Kelesia Reef1,-20.50344,-174.7452,Tonga,2,2012,2012,1,NA,-20.5,-174.75
PAC56,Kelesia Reef2,-20.50211,-174.74473,Tonga,2,2012,2012,1,NA,-20.5,-174.74
PAC58,Pangaimotu,-21.11765,-175.16484,Tonga,2,2012,2012,1,NA,-21.12,-175.16
PAC59,Euaiki1,-21.10983,-174.98039,Tonga,2,2012,2012,1,NA,-21.11,-174.98
PAC61,North Minerva Reef North,-23.62046,-178.89626,Tonga,2,2012,2012,1,NA,-23.62,-178.9
PAC62,North Minerva Reef Pass,-23.62182,-178.92987,Tonga,2,2012,2012,1,NA,-23.62,-178.93
PAC63,North Minerva Reef SW,-23.64301,-178.93475,Tonga,2,2012,2012,1,NA,-23.64,-178.93
PAC64,North Minerva Reef SW bommie,-23.64528,-178.92802,Tonga,2,2012,2012,1,NA,-23.65,-178.93
PAC65,North Minerva Reef W,-23.63376,-178.93247,Tonga,2,2012,2012,1,NA,-23.63,-178.93
PAC66,North Minerva Reef outside pass,-23.62661,-178.93747,Tonga,1,2012,2012,1,NA,-23.63,-178.94
PAC67,South Minerva Reef west bommie,-23.93938,-179.12593,Tonga,2,2012,2012,1,NA,-23.94,-179.13
PAC68,South Minerva Reef bommie,-23.94246,-179.11598,Tonga,2,2012,2012,1,NA,-23.94,-179.12
PAC69,South Minerva Reef pass,-23.93732,-179.13583,Tonga,2,2012,2012,1,NA,-23.94,-179.14
PAC7,Iles de Maria N,-21.79135,-154.70135,French Polynesia,2,2012,2012,1,NA,-21.79,-154.7
PAC70,Moturahurahu Island NE,-35.22156,174.27096,New Zealand,2,2012,2012,1,NA,-35.22,174.27
PAC72,Moturahurahu Island N islet,-35.21855,174.16069,New Zealand,2,2012,2012,1,NA,-35.22,174.16
PAC73,Whangamumu heads south,-35.24949,174.32026,New Zealand,2,2012,2012,1,NA,-35.25,174.32
PAC74,Whangamumu heads north,-35.24013,174.31077,New Zealand,2,2012,2012,1,NA,-35.24,174.31
PAC75,Poor Knights NE bay,-35.44121,174.73471,New Zealand,2,2012,2012,1,NA,-35.44,174.73
PAC77,Waiwiri I,-35.19384,174.34271,New Zealand,2,2012,2012,1,NA,-35.19,174.34
PAC78,Motukokoko I,-35.16497,174.34126,New Zealand,2,2012,2012,1,NA,-35.16,174.34
PAC79,Motuhuia I,-35.03798,173.96386999999999,New Zealand,2,2012,2012,1,NA,-35.04,173.96
PAC80,Motukawaiti I,-35.0313,173.96448,New Zealand,2,2012,2012,1,NA,-35.03,173.96
PAC81,Motuiwi I,-35.05495,173.93935,New Zealand,2,2012,2012,1,NA,-35.05,173.94
PAC82,Waiana Bay,-35.05985,173.93327,New Zealand,2,2012,2012,1,NA,-35.06,173.93
